名称,smiles,EO,PO,亲油亲水值HLB,CMC（临界胶束浓度）,表面张力（γcmc）,界面张力（IFT）,润湿性接触角θ,最小分子截面积Amin,最大表面过剩浓度Γmax,表面张力降低效率参数Pc20,文献或来源（如果可以）,source_temperature
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,2.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N NA CITRATE; authors=SCHI; reference=62019; original CMC=2.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,3.2e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA F; authors=SCHI; reference=62019; original CMC=3.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,8.3e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA I; authors=SCHI; reference=62019; original CMC=8.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,2.3e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N NA2 S04; authors=SCHI; reference=62019; original CMC=2.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,8.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CNS; authors=SCHI; reference=62019; original CMC=8.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,9e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=5. E-1 M UREA; authors=SCHI ATLA; reference=62020; original CMC=9.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,4.2e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N NA2 S04 4.3 E-1 M NA CNS; authors=SCHI; reference=62019; original CMC=4.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
DODECYL/OXYETHYLENE/14 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,CCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCC,14.0,0.0,,5.5e-05,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 326; name=DODECYL/OXYETHYLENE/14 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=5.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
HEXADECYL/OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP,CCCCCCCCCCCCCCCCCCCCCC(=O)O.CCOCC.C(C(CO)(CO)CO)O,7.0,0.0,,1.74e-06,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 330; name=HEXADECYL/OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=1.74 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
HEXADECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP,CCCC(COCC)(COCC)COCC.CCCC(COCC)(COCC)COCC(COCC)(COCC)COCC,9.0,0.0,,2.09e-06,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 331; name=HEXADECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=2.09 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
HEXADECYL/OXYETHYLENE/12 ALCOHOL HOMOGENEOUS HEAD GROUP,CC.CC(CC1CCCCCCCCCCCC1CCC(CC(CCCCCC(CC(CC=O)O)O)O)(O)O)C(C)OC.CO.CO.C=O.C#C.OO,12.0,0.0,,2.34e-06,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 332; name=HEXADECYL/OXYETHYLENE/12 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=2.34 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
"OCTYL BENZENE/OXYETHYLENE/8.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,8.0,0.0,,0.000205,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 335; name=OCTYL BENZENE/OXYETHYLENE/8.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=2.05 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/9.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,9.0,0.0,,8.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 336; name=NONYL BENZENE/OXYETHYLENE/9.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=8.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,10.0,0.0,,8.3e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=8.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,10.0,0.0,,4.6e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CL; authors=HSIA DUNN; reference=56014; original CMC=4.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,10.0,0.0,,9.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5.0 E-1 C 0168; authors=HSIA DUNN; reference=56014; original CMC=9.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION",CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,10.0,0.0,,0.00013,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5.0 E-1 C 0169; authors=HSIA DUNN; reference=56014; original CMC=1.30 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
SODIUM PENTANE SULFONATE,CCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.99,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 343; name=SODIUM PENTANE SULFONATE; temperature=25; additives=nan; authors=LELO TART; reference=51003; original CMC=9.9 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM HEXANE SULFONATE,CCCCCCS(=O)(=O)[O-].[Na+],0.0,0.0,,0.46,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 344; name=SODIUM HEXANE SULFONATE; temperature=25; additives=nan; authors=LELO TART; reference=51003; original CMC=4.6 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DECYL TRIMETHYLAMMONIUM DECYL SULFATE,CCCCCCCCCC[N+](C)(C)C.CCCCCCCCCCOS(=O)(=O)[O-],0.0,0.0,,0.00046,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 346; name=DECYL TRIMETHYLAMMONIUM DECYL SULFATE; temperature=25; additives=nan; authors=CORK GOOD; reference=63014; original CMC=4.6 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DECYL TRIMETHYLAMMONIUM DECYL SULFATE,CCCCCCCCCC[N+](C)(C)C.CCCCCCCCCCOS(=O)(=O)[O-],0.0,0.0,,0.00045,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 346; name=DECYL TRIMETHYLAMMONIUM DECYL SULFATE; temperature=25; additives=nan; authors=CORK GOOD; reference=66014; original CMC=4.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL TRIMETHYLAMMOMIUM OCTYL SULFATE,CCCCCCCCCCCCCCCC[N+](C)(C)C.OS(=O)(=O)[O-],0.0,0.0,,0.0075,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 347; name=OCTYL TRIMETHYLAMMOMIUM OCTYL SULFATE; temperature=25; additives=nan; authors=CORK GOOD; reference=66014; original CMC=7.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
NN-DIMETHYL 1-1-DIHYDROPENTADECAFLUORO OCTYL AMINE N-OXIDE /C7F15CH2N/CH3/20/,C(C(CN)O)C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F,0.0,0.0,,0.00047,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 348; name=NN-DIMETHYL 1-1-DIHYDROPENTADECAFLUORO OCTYL AMINE N-OXIDE /C7F15CH2N/CH3/20/; temperature=25; additives=nan; authors=CORK GOOD; reference=65005; original CMC=4.7 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.21,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=nan; authors=HERZ; reference=52015; original CMC=2.1 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.201,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=nan; authors=HERZ; reference=52015; original CMC=2.01 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.2,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=nan; authors=HERZ; reference=52017; original CMC=2.00 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.187,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=3.7 E-2 K CL; authors=HERZ; reference=52017; original CMC=1.87 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.175,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=8.7 E-2 M K CL; authors=HERZ; reference=52017; original CMC=1.75 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.159,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=1.59 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.59 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.139,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=2.78 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.39 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.115,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=4.61 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.15 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.097,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=6.77 E-1 M K CL; authors=HERZ; reference=52017; original CMC=9.7 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.086,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=8.55 E-1 M K CL; authors=HERZ; reference=52017; original CMC=8.6 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.064,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=1.29 E 0 M K CL; authors=HERZ; reference=52017; original CMC=6.4 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.054,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=1.63 E 0 M K CL; authors=HERZ; reference=52017; original CMC=5.4 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.048,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=1.92 E 0 M K CL; authors=HERZ; reference=52017; original CMC=4.8 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.042,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=2.11 E 0 M K CL; authors=HERZ; reference=52017; original CMC=4.2 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.04,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=2.39 E 0 M K CL; authors=HERZ; reference=52017; original CMC=4.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM NONANOATE,CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.038,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 350; name=POTASSIUM NONANOATE; temperature=25; additives=2.64 E 0 M K CL; authors=HERZ; reference=52017; original CMC=3.8 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0126,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=nan; authors=HERZ; reference=52015; original CMC=1.26 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.012,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=nan; authors=KLEV; reference=58011; original CMC=1.2 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0121,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=1.34 E-3 M K CL; authors=HERZ; reference=52017; original CMC=1.21 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0116,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=2.91 E-3 M K CL; authors=HERZ; reference=52017; original CMC=1.16 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0112,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=4.78 E-3 M K CL; authors=HERZ; reference=52017; original CMC=1.12 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0106,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=7.06 E-3 M K CL; authors=HERZ; reference=52017; original CMC=1.06 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.00929,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=9.29 E-3 M K CL; authors=HERZ; reference=52017; original CMC=9.29 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.00892,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=1.34 E-2 M K CL; authors=HERZ; reference=52017; original CMC=8.92 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.00842,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=1.56 E-2 M K CL; authors=HERZ; reference=52017; original CMC=8.42 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.008,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=1.87 E-2 M K CL; authors=HERZ; reference=52017; original CMC=8.00 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.00717,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=2.51 E-2 M K CL; authors=HERZ; reference=52017; original CMC=7.17 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0069,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=2.76 E-2 M K CL; authors=HERZ; reference=52017; original CMC=6.90 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM TRIDECANOATE,CC(C)CCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.00654,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 351; name=POTASSIUM TRIDECANOATE; temperature=25; additives=3.27 E-2 M K CL; authors=HERZ; reference=52017; original CMC=6.54 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
