Compound No.,Mol. Wgt.,Name,Additives,Temperature,CMC,Qual. Mat. Meth.,Method,Authors,Reference,Source,Evaluation,CMC Value 1,CMC Units 1,CMC Value 2,CMC Units 2,CMC Value 3,CMC Units 3
297,224.4,POTASSIUM UNDECANOATE,0044,25,,,SEE CMPD NMBR IN ADDITV,SHIN,54005,,X,,,,,,
297,224.4,POTASSIUM UNDECANOATE,0090,25,,,SEE CMPD NMBR IN ADDITV,SHIN,54005,,X,,,,,,
297,224.4,POTASSIUM UNDECANOATE,0188,25,,,SEE CMPD NMBR IN ADDITV,SHIN,54005,,X,,,,,,
297,224.4,POTASSIUM UNDECANOATE,4.9 E O C 0091 2. E O I K OH,25,4.5 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.045,M,,,,
297,224.4,POTASSIUM UNDECANOATE,1.93 E1C 0091 2. EOI K OH,25,4.0 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.04,M,,,,
297,224.4,POTASSIUM UNDECANOATE,2.76 E 0091 2. EOI K OH,25,3.8 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.038,M,,,,
297,224.4,POTASSIUM UNDECANOATE,3.38 E 0091 2. EOI K OH,25,3.6 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,GL,L,0.036,M,,,,
297,224.4,POTASSIUM UNDECANOATE,4.63 0091 2. E O I K OH,25,3.4 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.034,M,,,,
297,224.4,POTASSIUM UNDECANOATE,5.76 E 1 C 0091 2. I K OH,25,3.2 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.032,M,,,,
297,224.4,POTASSIUM UNDECANOATE,6.99 E 1 C 0091 2. 0 I K OH,25,3.0 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.03,M,,,,
297,224.4,POTASSIUM UNDECANOATE,8.38 E 1 0 0091 2. EOI K OH,25,2.9 X10-2 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,G,L,0.029,M,,,,
297,224.4,POTASSIUM UNDECANOATE,0296 2. E I K OH,25,,,SEE CMPD NMBR IN ADDITV,SHIN,54005,,X,,,,,,
297,224.4,POTASSIUM UNDECANOATE,0090,25,,,SEE CMPD NMBR IN ADDITV,SHIN,54003,,X,,,,,,
298,250.3,SODIUM TETRADECANOATE,,21,6. X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,27001,L,L,0.006,M,,,,
298,250.3,SODIUM TETRADECANOATE,,21,6. X10-3 M,DE,PH OR HYDROLYSIS,EKWA,27001,L,L,0.006,M,,,,
298,250.3,SODIUM TETRADECANOATE,,25,6.9 X10-3 M,DB,SPECFC CONDCTNCE GRAPH,CAMP LAKS,65024,T,3,0.0069,M,,,,
298,250.3,SODIUM TETRADECANOATE,,25,6.9 X10-3 M,DG,SURFACE TENSION MINIMUM,CAMP LAKS,65024,T,L,0.0069,M,,,,
298,250.3,SODIUM TETRADECANOATE,,35,7. X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,32001,K,L,0.007,M,,,,
298,250.3,SODIUM TETRADECANOATE,,35,6.95 X10-3 M,DB,SPECFC CONDCTNCE GRAPH,CAMP LAKS,65024,T,3,0.00695,M,,,,
298,250.3,SODIUM TETRADECANOATE,,48,7. X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,32001,K,L,0.007,M,,,,
298,250.3,SODIUM TETRADECANOATE,,50,7.5 X10-3 M,HB,SPECFC CONDCTNCE GRAPH,MARO ELDE,54006,T,L,0.0075,M,,,,
298,250.3,SODIUM TETRADECANOATE,,50,7.1 X10-3 M,DG,SURFACE TENSION MINIMUM,CAMP LAKS,65024,T,L,0.0071,M,,,,
298,250.3,SODIUM TETRADECANOATE,,58,7. X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,32001,K,L,0.007,M,,,,
298,250.3,SODIUM TETRADECANOATE,,60,1.00 X10-2 M,DC,PH OR HYDROLYSIS,STAU,39006,G,L,0.01,M,,,,
298,250.3,SODIUM TETRADECANOATE,,65,7. X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,32001,K,L,0.007,M,,,,
298,250.3,SODIUM TETRADECANOATE,,80,9. X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,32001,K,L,0.009,M,,,,
298,250.3,SODIUM TETRADECANOATE,,UNK,2.1 X10-1 D 8.38 X10-3 M,XG,VISUAL SPCTR CHNGE PNCN,DEMC,61031,T M,L,0.21,D,0.00838,M,,
298,250.3,SODIUM TETRADECANOATE,1. E-1 H NA OH,70,2.9 X10-3 M,CC,SURFACE TENSION LOG PLOT,POWN ADDI,38006,T,L,0.0029,M,,,,
298,250.3,SODIUM TETRADECANOATE,1. E-1 H NA OH,70,2.9 X10-3 M,CC,INTERFACIAL TENSION LOGM,POWN ADDI,38006,T,L,0.0029,M,,,,
298,250.3,SODIUM TETRADECANOATE,1.1 E1 PH OF SOLUTION,40,4.4 X10-3 M,BD,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.0044,M,,,,
298,250.3,SODIUM TETRADECANOATE,1.1 E 1 PH OF SOLUTION,50,4.4 X10-3 M,BD,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.0044,M,,,,
298,250.3,SODIUM TETRADECANOATE,1.1 E 1 PH OF SOLUTION,60,4.4 X10-3 M,BD,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.0044,M,,,,
298,250.3,SODIUM TETRADECANOATE,1.1 E 1 PH OF SOLUTION,90,4.4 X10-3 M,BD,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.0044,M,,,,
299,194.2,SODIUM DECANOATE,,20,1.0 X10-1 M,XG,VISCOSITY MINIMUM,SATA TYUZ,53006,T,L,0.1,M,,,,
299,194.2,SODIUM DECANOATE,,20,1.24 X10-1 M,DE,VISCOSITY,HESS PHIL,39009,T,L,0.124,M,,,,
299,194.2,SODIUM DECANOATE,,20,9.5 X10-2 M,DE,PH OR HYDROLYSIS,EKWA,41003,T,L,0.095,M,,,,
299,194.2,SODIUM DECANOATE,,20,9.7 X10-2 M,DC,EQUIV CONDCTNCE GRAPH,EKWA,41003,T,L,0.097,M,,,,
299,194.2,SODIUM DECANOATE,,25,9.40 X10-2 M,DB,SPECFC CONDCTNCE GRAPH,CAMP LAKS,65024,T,3,0.094,M,,,,
299,194.2,SODIUM DECANOATE,,25,9.55 X10-2 M,DB,SURFACE TENSION LOG PLOT,CAMP LAKS,65024,T,L,0.0955,M,,,,
299,194.2,SODIUM DECANOATE,,30,1.06 X10-1 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,48016,T,L,0.106,M,,,,
299,194.2,SODIUM DECANOATE,,30,1.1 X10-1 M,DD,FOTOMTR SOLUBLZTN PDMAB,KOLT JOHN,46006,T,L,0.11,M,,,,
299,194.2,SODIUM DECANOATE,,35,9.80 X10-2 M,DB,SPECFC CONDCTNCE GRAPH,CAMP LAKS,65024,T,3,0.098,M,,,,
299,194.2,SODIUM DECANOATE,,50,1.05 X10-1 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,48016,T,L,0.105,M,,,,
299,194.2,SODIUM DECANOATE,,50,1.05 X10-1 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT JOHN,46006,T,L,0.105,M,,,,
299,194.2,SODIUM DECANOATE,,50,1.060X10-1 M,DB,SURFACE TENSION LOG PLOT,CAMP LAKS,65024,T,L,0.106,M,,,,
299,194.2,SODIUM DECANOATE,,UNK,1.0 X10-1 M,DE,ELECTROMOTIVE FORCE,CARR JOHN,47013,T,L,0.1,M,,,,
299,194.2,SODIUM DECANOATE,,UNK,1.05 X10-1 M,DB,FOTOMTR SOLUBLZTN PDMAB,CARR JOHN,47013,T,L,0.105,M,,,,
299,194.2,SODIUM DECANOATE,,UNK,2.00 X10 0 D 1.029X10-1 M,XG,VISUAL SPCTR CHNGE PNCN,DEMC,61031,T M,L,2,D,0.1029,M,,
299,194.2,SODIUM DECANOATE,1.1 E 1 PH OF SOLUTION,5,1.03 X10-1 M,BC,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.103,M,,,,
299,194.2,SODIUM DECANOATE,1.1 E 1 PH OF SOLUTION,20,1.03 X10-1 M,BC,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.103,M,,,,
299,194.2,SODIUM DECANOATE,1.1 E 1 PH OF SOLUTION,60,1.03 X10-1 M,BC,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.103,M,,,,
299,194.2,SODIUM DECANOATE,1.1 E 1 PH OF SOLUTION,90,1.03 X10-1 M,BC,SPECFC CONDCTNCE GRAPH,MARK TSIK,64051,T,L,0.103,M,,,,
300,278.4,SODIUM HEXADECANOATE,,,42004,,VALUES FRM REF IN CMC,EKWA,40003,,R,,,,,,
300,278.4,SODIUM HEXADECANOATE,,50,2.1 X10-3 M,HC,SPECFC CONDCTNCE GRAPH,MARO ELDE,54006,T,L,0.0021,M,,,,
300,278.4,SODIUM HEXADECANOATE,,52,3.2 X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,42004,K,L,0.0032,M,,,,
300,278.4,SODIUM HEXADECANOATE,,58,3.3 X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,42004,K,L,0.0033,M,,,,
300,278.4,SODIUM HEXADECANOATE,,60,3.0 X10-3 M,DC,PH OR HYDROLYSIS,STAU,39006,G,L,0.003,M,,,,
300,278.4,SODIUM HEXADECANOATE,,60,2.5 X10-3 M,DC,PH OR HYDROLYSIS,STAU,39006,K,L,0.0025,M,,,,
300,278.4,SODIUM HEXADECANOATE,,60,4. X10-4 M,DE,FOTOMTR SOLUBLZTN OROT,,48024,T,L,0.0004,M,,,,
300,278.4,SODIUM HEXADECANOATE,,67,3.3 X10-3 M,DD,EQUIV CONDCTNCE GRAPH,EKWA,42004,K,L,0.0033,M,,,,
300,278.4,SODIUM HEXADECANOATE,,UNK,9. X10-2 D 3.2 X10-3 M,XG,VISUAL SPCTR CHNGE PNCN,DEMC,61031,T M,L,0.09,D,0.0032,M,,
300,278.4,SODIUM HEXADECANOATE,1. E-1 H NA OH,70,3.9 X10-4 M,CC,SURFACE TENSION LOG PLOT,POWN ADDI,38006,K,L,0.00039,M,,,,
300,278.4,SODIUM HEXADECANOATE,1. E-1 H NA OH,70,6.5 X10-4 M,CC,INTERFACIAL TENSION LOGM,POWN ADDI,38006,K,L,0.00065,M,,,,
301,348.4,SODIUM 3-N-DODECYL BENZENE SULFONATE,,25,1.46 X10-3 M,FA,SPECFC CONDCTNCE GRAPH,LUDL,56005,T,3,0.00146,M,,,,
301,348.4,SODIUM 3-N-DODECYL BENZENE SULFONATE,,30,1.46 X10-3 M,FA,SPECFC CONDCTNCE GRAPH,LUDL,56005,T,L,0.00146,M,,,,
302,348.4,SODIUM 4-N-DODECYL BENZENE SULFONATE,,25,1.59 X10-3 M,FA,SPECFC CONDCTNCE GRAPH,LUDL,56005,T,3,0.00159,M,,,,
302,348.4,SODIUM 4-N-DODECYL BENZENE SULFONATE,,30,1.59 X10-3 M,FA,SPECFC CONDCTNCE GRAPH,LUDL,56005,T,L,0.00159,M,,,,
303,245.4,DI-ISOPROPYLAMMONIUM CAPRYLATE,,0,4.3 X10-1 M,DC,FREEZING POINT,GONI,46019,K,L,0.43,M,,,,
304,352.6,CATOL 607 (N-/LAURYL-COLAMINO-FORMYL-METHYL/ -PYRIDINIUM CHLORIDE),,0,4.8 X10-3 W,DC,FREEZING POINT,MCBA BRAD,43006,P,L,0.0048,W,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,25,8. X10-4 M,XE,REFRACTIVE INDEX,KLEV,53010,T,L,0.0008,M,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,25,9.5 X10-4 M,XG,VISUAL SPCTR CHNGE,KLEV,53010,T,L,0.00095,M,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,25.8,1.0 X10-3 M,DG,FOTOMTR SPCTR CHNGE PNCN,CORR KLEV,46010,T,L,0.001,M,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,30,6. X10-4 M,DE,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,48016,T,L,0.0006,M,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,30,48016,,VALUES FRM REF IN CMC,KOLT STRI,49005,,R,,,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,50,1.2 X10-3 M,XE,REFRACTIVE INDEX,KLEV,53010,T,L,0.0012,M,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,50,1.3 X10-3 M,XG,VISUAL SPCTR CHNGE,KLEV,53010,T,L,0.0013,M,,,,
305,320.6,POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,,50,1.1 X10-3 M,DD,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,48016,T,L,0.0011,M,,,,
306,496.9,DECYL TRIMETHYLAMMONIUM SULFATE,,UNK,5.03 X10-2,BC,METHOD NOT CITED,WASI HUBB,64043,T,L,,,,,,
307,553,DODECYL TRIMETHYLAMMONIUM SULFATE,,25,1.64 X10-2 N,BA,EQUIV CONDCTNCE GRAPH,VOEK TART,55006,T,L,0.0164,N,,,,
307,553,DODECYL TRIMETHYLAMMONIUM SULFATE,,UNK,9.3 X10-3,BC,METHOD NOT CITED,WASI HUBB,64043,T,L,,,,,,
307,553,DODECYL TRIMETHYLAMMONIUM SULFATE,E 0 NA2 S04,UNK,,,QUESTIONABLE CRITERION,WASI HUBB,64043,,R,,,,,,
308,609.1,TETRADECYL TRIMETHYLAMMONIUM SULFATE,,UNK,1.5 X10-3 M,BD,METHOD NOT CITED,WASI HUBB,64043,T,L,0.0015,M,,,,
308,609.1,TETRADECYL TRIMETHYLAMMONIUM SULFATE,6.7 E-3 M LA2 (S04)3,UNK,8.7 X10-4 M,BC,METHOD NOT CITED,WASI HUBB,64043,T,L,0.00087,M,,,,
308,609.1,TETRADECYL TRIMETHYLAMMONIUM SULFATE,2. E-2 M MG S04,UNK,8.9 X10-4 M,BC,METHOD NOT CITED,WASI HUBB,64043,T,L,0.00089,M,,,,
308,609.1,TETRADECYL TRIMETHYLAMMONIUM SULFATE,E 0 NA2 S04 1,UNK,,,QUESTIONABLE CRITERION,WASI HUBB,64043,,R,,,,,,
309,665.2,HEXADECYL TRIMETHYLAMMONIUM SULFATE,E 0 NA2 S04,UNK,,,QUESTIONABLE CRITERION,WASI HUBB,64043,,R,,,,,,
310,627,DODECYL/OXYETHYLENE/10 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS,,25,1.25 X10-2 P,HD,SURFACE TENSION LOG PLOT,KOMO BEIS,66022,T,L,0.0125,P,,,,
310,627,DODECYL/OXYETHYLENE/10 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS,,25,7. X10-3 D,HD,FOTOMTR SOLUBLZTN OROT,GINN KINN,61015,T,L,0.007,D,,,,
310,627,DODECYL/OXYETHYLENE/10 ALCOHOL NATURAL DISTRIBUTION OF HEAD GROUPS,,75,4. X10-3 D,HE,METHOD NOT CITED,GINN HARR,61014,T,L,0.004,D,,,,
311,274.3,SODIUM UNDECYL 1-SULFATE,,21,4.4 X10-1 D 1.60 X10-2 M,BB,TURBIDITY PLT LITE SCATR,HUIS,64047,T M,3,0.44,D,0.016,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,,21,3.9 X10-1 D 1.42 X10-2 M,BB,SURFACE TENSION LOG PLOT,HUIS,64047,T M,L,0.39,D,0.0142,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,1. E-2 M NA CL,21,3.3 X10-1 D 1.20 X10-2 M,BB,SURFACE TENSION LOG PLOT,HUIS,64047,T M,L,0.33,D,0.012,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,3. E-2 M NA CL,21,2.55 X10-1 D 9.296X10-3 M,BB,SURFACE TENSION LOG PLOT,HUIS,64047,T M,L,0.255,D,0.009296,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,3. E-2 M NA CL,21,2.65 X10-1 D 9.660X10-3 M,BB,TURBIDITY PLT LITE SCATR,HUIS,64047,T M,3,0.265,D,0.00966,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,1. E-1 M NA CL,21,1.55 X10-1 D 5.650X10-3 M,BB,SURFACE TENSION LOG PLOT,HUIS,64047,T M,L,0.155,D,0.00565,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,1. E-1 M NA CL,21,1.49 X10-1 D 5.432X10-3 M,BB,TURBIDITY PLT LITE SCATR,HUIS,64047,T M,3,0.149,D,0.005432,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,3. E-1 M NA CL,21,9.5 X10-2 D 3.46 X10-3 M,BC,SURFACE TENSION LOG PLOT,HUIS,64047,T M,L,0.095,D,0.00346,M,,
311,274.3,SODIUM UNDECYL 1-SULFATE,3. E-1 M NA CL,21,8.5 X10-2 D 3.09 X10-3 M,BC,TURBIDITY PLT LITE SCATR,HUIS,64047,T M,3,0.085,D,0.00309,M,,
312,420.7,"TRIDECYL/OXYETHYLENE/5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,25,1.00 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.0001,M,,,,
312,420.7,"TRIDECYL/OXYETHYLENE/5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,55,6.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00006,M,,,,
313,619,"TRIDECYL/OXYETHYLENE/9.5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,25,1.20 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00012,M,,,,
313,619,"TRIDECYL/OXYETHYLENE/9.5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,55,8.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00008,M,,,,
314,817.2,"TRIDECYL/OXYETHYLENE/14 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,25,1.35 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000135,M,,,,
314,817.2,"TRIDECYL/OXYETHYLENE/14 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,55,8.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00008,M,,,,
315,1081.6,TRIDECYL/OXYETHYLENE/20 ALCOHOL BRANCHED CHAIN REDUCED 0E DISTRIBUTION,,25,1.50 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00015,M,,,,
315,1081.6,TRIDECYL/OXYETHYLENE/20 ALCOHOL BRANCHED CHAIN REDUCED 0E DISTRIBUTION,,55,9.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00009,M,,,,
316,1522.2,"TRIDECYL/OXYETHYLENE/30 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,25,2.00 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.0002,M,,,,
316,1522.2,"TRIDECYL/OXYETHYLENE/30 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,55,1.00 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.0001,M,,,,
317,647,T-OCTYL BENZENE/OXYETHYLENE/10 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,,25,1.00 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.0001,M,,,,
317,647,T-OCTYL BENZENE/OXYETHYLENE/10 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,,55,6.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00006,M,,,,
318,1087.6,T-OCTYL BENZENE/OXYETHYLENE/20 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,,25,1.30 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00013,M,,,,
318,1087.6,T-OCTYL BENZENE/OXYETHYLENE/20 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,,55,7.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00007,M,,,,
319,1528.2,T-OCTYL BENZENE/OXYETHYLENE/30 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,,25,1.60 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00016,M,,,,
319,1528.2,T-OCTYL BENZENE/OXYETHYLENE/30 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS,,55,9.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00009,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,,62019,,VALUES FRM REF IN CMC,SCHI GILB,65011,,R,,,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,,62019,,VALUES FRM REF IN CMC,SCHI ATLA,62020,,R,,,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,25,7.5 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000075,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,55,4.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00004,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",1.5 EOM DIOXANE,25,1.00 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.0001,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",3.0 EOM DIOXANE,25,1.80 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.00018,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",3. EOM UREA,25,1.00 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.0001,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",6. E 0 M UREA,25,2.40 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.00024,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",3. 0 M GUANIDINIUM CL 4.6 E 0 PH OF SOLUTION,25,1.40 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.00014,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",5. M GUANIDINIUM CL 4.6 E O PH OF SOLUTION,25,2.50 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.00025,M,,,,
320,661,"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",E 0 H CL 4.6 E 0 PH OF SOLUTION,25,7.5 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI GILB,65011,T,L,0.000075,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,25,1.10 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00011,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",,55,4.5 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000045,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 N BA CL2,25,5.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00005,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 N CA CL2,25,5.7 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000057,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 N CA N03,25,7.6 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000076,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 M H CL,25,1.50 X10-4 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00015,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 M K CL,25,5.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00005,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 M K N03,25,5.5 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000055,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 M LI CL,25,6.5 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000065,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 M LI N03,25,8.7 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000087,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 N MG CL2,25,5.3 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000053,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 N MG (N03) 2,25,7.6 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.000076,M,,,,
321,881.3,"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",8.6 E-1 M NA BR,25,8.0 X10-5 M,EC,SURFACE TENSION LOG PLOT,SCHI,62019,T,L,0.00008,M,,,,
